"id";"phenomenonTime";"resultnumber";"resultnumbers";"resultTime";"resultQuality";"validTime";"parameters";"datastream_id";"multidatastream_id";"featureofinterest_id";"temperature";"humidity";"battery"
514624;2023-01-20 09:05:23.000 +0100;;{18.802,0.2,NULL};2023-01-20 09:05:23.000 +0100;"";;"";;2;3;18.802;0.2;
514633;2023-01-20 09:20:31.000 +0100;;{18.802,0.2,NULL};2023-01-20 09:20:31.000 +0100;"";;"";;2;3;18.802;0.2;
514642;2023-01-20 09:35:39.000 +0100;;{18.802,0.2,NULL};2023-01-20 09:35:39.000 +0100;"";;"";;2;3;18.802;0.2;
514651;2023-01-20 09:50:47.000 +0100;;{18.862,0.2,NULL};2023-01-20 09:50:47.000 +0100;"";;"";;2;3;18.862;0.2;
514660;2023-01-20 10:05:56.000 +0100;;{18.862,0.2,NULL};2023-01-20 10:05:56.000 +0100;"";;"";;2;3;18.862;0.2;
514669;2023-01-20 10:21:05.000 +0100;;{18.922,0.2,NULL};2023-01-20 10:21:05.000 +0100;"";;"";;2;3;18.922;0.2;
514670;2023-01-20 10:21:20.000 +0100;;{18.922,0.2,NULL};2023-01-20 10:21:20.000 +0100;"";;"";;2;3;18.922;0.2;
514679;2023-01-20 10:36:29.000 +0100;;{18.922,0.2,NULL};2023-01-20 10:36:29.000 +0100;"";;"";;2;3;18.922;0.2;
514688;2023-01-20 10:51:36.000 +0100;;{18.982,0.2,NULL};2023-01-20 10:51:36.000 +0100;"";;"";;2;3;18.982;0.2;
514697;2023-01-20 11:06:44.000 +0100;;{18.982,0.2,100.0};2023-01-20 11:06:44.000 +0100;"";;"";;2;3;18.982;0.2;100.0
514707;2023-01-20 11:21:53.000 +0100;;{19.041,0.2,NULL};2023-01-20 11:21:53.000 +0100;"";;"";;2;3;19.041;0.2;
514717;2023-01-20 11:37:02.000 +0100;;{19.041,0.2,NULL};2023-01-20 11:37:02.000 +0100;"";;"";;2;3;19.041;0.2;
514727;2023-01-20 11:52:09.000 +0100;;{19.101,0.2,NULL};2023-01-20 11:52:09.000 +0100;"";;"";;2;3;19.101;0.2;
514736;2023-01-20 12:07:17.000 +0100;;{19.101,0.2,NULL};2023-01-20 12:07:17.000 +0100;"";;"";;2;3;19.101;0.2;
514745;2023-01-20 12:22:25.000 +0100;;{19.161,0.2,NULL};2023-01-20 12:22:25.000 +0100;"";;"";;2;3;19.161;0.2;
514754;2023-01-20 12:37:34.000 +0100;;{19.161,0.2,NULL};2023-01-20 12:37:34.000 +0100;"";;"";;2;3;19.161;0.2;
514764;2023-01-20 12:52:43.000 +0100;;{19.221,0.2,NULL};2023-01-20 12:52:43.000 +0100;"";;"";;2;3;19.221;0.2;
514773;2023-01-20 13:07:50.000 +0100;;{19.281,0.2,NULL};2023-01-20 13:07:50.000 +0100;"";;"";;2;3;19.281;0.2;
514783;2023-01-20 13:22:59.000 +0100;;{19.281,0.2,NULL};2023-01-20 13:22:59.000 +0100;"";;"";;2;3;19.281;0.2;
514792;2023-01-20 13:38:07.000 +0100;;{19.401,0.2,100.0};2023-01-20 13:38:07.000 +0100;"";;"";;2;3;19.401;0.2;100.0
514801;2023-01-20 13:53:15.000 +0100;;{19.461,0.2,NULL};2023-01-20 13:53:15.000 +0100;"";;"";;2;3;19.461;0.2;
514811;2023-01-20 14:08:24.000 +0100;;{19.58,0.2,NULL};2023-01-20 14:08:24.000 +0100;"";;"";;2;3;19.58;0.2;
514820;2023-01-20 14:23:31.000 +0100;;{19.76,0.2,NULL};2023-01-20 14:23:31.000 +0100;"";;"";;2;3;19.76;0.2;
514830;2023-01-20 14:38:40.000 +0100;;{19.88,0.2,NULL};2023-01-20 14:38:40.000 +0100;"";;"";;2;3;19.88;0.2;
514839;2023-01-20 14:54:03.000 +0100;;{20.0,0.2,NULL};2023-01-20 14:54:03.000 +0100;"";;"";;2;3;20.0;0.2;
514840;2023-01-20 14:54:16.000 +0100;;{20.0,0.2,NULL};2023-01-20 14:54:16.000 +0100;"";;"";;2;3;20.0;0.2;
514850;2023-01-20 15:09:24.000 +0100;;{20.419,0.2,NULL};2023-01-20 15:09:24.000 +0100;"";;"";;2;3;20.419;0.2;
514859;2023-01-20 15:24:32.000 +0100;;{21.257,0.2,NULL};2023-01-20 15:24:32.000 +0100;"";;"";;2;3;21.257;0.2;
514868;2023-01-20 15:39:41.000 +0100;;{21.976,0.2,100.0};2023-01-20 15:39:41.000 +0100;"";;"";;2;3;21.976;0.2;100.0
514869;2023-01-20 15:39:54.000 +0100;;{21.976,0.2,100.0};2023-01-20 15:39:54.000 +0100;"";;"";;2;3;21.976;0.2;100.0
514879;2023-01-20 15:55:03.000 +0100;;{23.353,0.2,NULL};2023-01-20 15:55:03.000 +0100;"";;"";;2;3;23.353;0.2;
514888;2023-01-20 16:10:11.000 +0100;;{26.946,0.2,NULL};2023-01-20 16:10:11.000 +0100;"";;"";;2;3;26.946;0.2;
514897;2023-01-20 16:25:19.000 +0100;;{24.371,0.2,NULL};2023-01-20 16:25:19.000 +0100;"";;"";;2;3;24.371;0.2;
514906;2023-01-20 16:40:28.000 +0100;;{23.173,0.2,NULL};2023-01-20 16:40:28.000 +0100;"";;"";;2;3;23.173;0.2;
514916;2023-01-20 16:55:36.000 +0100;;{22.455,0.2,NULL};2023-01-20 16:55:36.000 +0100;"";;"";;2;3;22.455;0.2;
514926;2023-01-20 17:10:58.000 +0100;;{21.976,0.2,NULL};2023-01-20 17:10:58.000 +0100;"";;"";;2;3;21.976;0.2;
514935;2023-01-20 17:26:07.000 +0100;;{21.616,0.2,NULL};2023-01-20 17:26:07.000 +0100;"";;"";;2;3;21.616;0.2;
514945;2023-01-20 17:41:15.000 +0100;;{21.257,0.2,100.0};2023-01-20 17:41:15.000 +0100;"";;"";;2;3;21.257;0.2;100.0
514955;2023-01-20 17:56:23.000 +0100;;{21.077,0.2,NULL};2023-01-20 17:56:23.000 +0100;"";;"";;2;3;21.077;0.2;
514964;2023-01-20 18:11:31.000 +0100;;{20.898,0.2,NULL};2023-01-20 18:11:31.000 +0100;"";;"";;2;3;20.898;0.2;
514974;2023-01-20 18:26:40.000 +0100;;{20.718,0.2,NULL};2023-01-20 18:26:40.000 +0100;"";;"";;2;3;20.718;0.2;
514983;2023-01-20 18:41:48.000 +0100;;{20.538,0.2,NULL};2023-01-20 18:41:48.000 +0100;"";;"";;2;3;20.538;0.2;
514993;2023-01-20 18:57:16.000 +0100;;{20.419,0.2,NULL};2023-01-20 18:57:16.000 +0100;"";;"";;2;3;20.419;0.2;
515002;2023-01-20 19:12:24.000 +0100;;{20.359,0.2,NULL};2023-01-20 19:12:24.000 +0100;"";;"";;2;3;20.359;0.2;
515012;2023-01-20 19:27:32.000 +0100;;{20.239,0.2,NULL};2023-01-20 19:27:32.000 +0100;"";;"";;2;3;20.239;0.2;
515021;2023-01-20 19:42:41.000 +0100;;{20.119,0.2,NULL};2023-01-20 19:42:41.000 +0100;"";;"";;2;3;20.119;0.2;
515030;2023-01-20 19:57:49.000 +0100;;{20.119,0.2,100.0};2023-01-20 19:57:49.000 +0100;"";;"";;2;3;20.119;0.2;100.0
515039;2023-01-20 20:12:58.000 +0100;;{20.0,0.2,NULL};2023-01-20 20:12:58.000 +0100;"";;"";;2;3;20.0;0.2;
515048;2023-01-20 20:28:06.000 +0100;;{19.94,0.2,NULL};2023-01-20 20:28:06.000 +0100;"";;"";;2;3;19.94;0.2;
515057;2023-01-20 20:43:33.000 +0100;;{19.88,0.2,NULL};2023-01-20 20:43:33.000 +0100;"";;"";;2;3;19.88;0.2;
515067;2023-01-20 20:58:41.000 +0100;;{19.76,0.2,NULL};2023-01-20 20:58:41.000 +0100;"";;"";;2;3;19.76;0.2;
515076;2023-01-20 21:13:49.000 +0100;;{19.76,0.2,NULL};2023-01-20 21:13:49.000 +0100;"";;"";;2;3;19.76;0.2;
515085;2023-01-20 21:28:57.000 +0100;;{19.76,0.2,NULL};2023-01-20 21:28:57.000 +0100;"";;"";;2;3;19.76;0.2;
515094;2023-01-20 21:44:06.000 +0100;;{19.64,0.2,NULL};2023-01-20 21:44:06.000 +0100;"";;"";;2;3;19.64;0.2;
515095;2023-01-20 21:44:21.000 +0100;;{19.64,0.2,NULL};2023-01-20 21:44:21.000 +0100;"";;"";;2;3;19.64;0.2;
515104;2023-01-20 21:59:28.000 +0100;;{19.58,0.2,100.0};2023-01-20 21:59:28.000 +0100;"";;"";;2;3;19.58;0.2;100.0
515113;2023-01-20 22:14:36.000 +0100;;{19.58,0.2,NULL};2023-01-20 22:14:36.000 +0100;"";;"";;2;3;19.58;0.2;
515123;2023-01-20 22:29:45.000 +0100;;{19.58,0.2,NULL};2023-01-20 22:29:45.000 +0100;"";;"";;2;3;19.58;0.2;
515132;2023-01-20 22:44:53.000 +0100;;{19.461,0.2,NULL};2023-01-20 22:44:53.000 +0100;"";;"";;2;3;19.461;0.2;
515141;2023-01-20 23:00:01.000 +0100;;{19.52,0.2,NULL};2023-01-20 23:00:01.000 +0100;"";;"";;2;3;19.52;0.2;
515151;2023-01-20 23:15:09.000 +0100;;{19.461,0.2,NULL};2023-01-20 23:15:09.000 +0100;"";;"";;2;3;19.461;0.2;
515160;2023-01-20 23:30:17.000 +0100;;{19.401,0.2,NULL};2023-01-20 23:30:17.000 +0100;"";;"";;2;3;19.401;0.2;
515170;2023-01-20 23:45:26.000 +0100;;{19.341,0.2,NULL};2023-01-20 23:45:26.000 +0100;"";;"";;2;3;19.341;0.2;
515179;2023-01-21 00:00:34.000 +0100;;{19.341,0.2,NULL};2023-01-21 00:00:34.000 +0100;"";;"";;2;3;19.341;0.2;
515188;2023-01-21 00:15:42.000 +0100;;{19.281,0.2,NULL};2023-01-21 00:15:42.000 +0100;"";;"";;2;3;19.281;0.2;
515197;2023-01-21 00:30:50.000 +0100;;{19.281,0.2,100.0};2023-01-21 00:30:50.000 +0100;"";;"";;2;3;19.281;0.2;100.0
515206;2023-01-21 00:45:59.000 +0100;;{19.281,0.2,NULL};2023-01-21 00:45:59.000 +0100;"";;"";;2;3;19.281;0.2;
515216;2023-01-21 01:01:07.000 +0100;;{19.281,0.15,NULL};2023-01-21 01:01:07.000 +0100;"";;"";;2;3;19.281;0.15;
515227;2023-01-21 01:16:30.000 +0100;;{19.281,0.2,NULL};2023-01-21 01:16:30.000 +0100;"";;"";;2;3;19.281;0.2;
515236;2023-01-21 01:31:39.000 +0100;;{19.221,0.2,NULL};2023-01-21 01:31:39.000 +0100;"";;"";;2;3;19.221;0.2;
515245;2023-01-21 01:46:47.000 +0100;;{19.281,0.2,NULL};2023-01-21 01:46:47.000 +0100;"";;"";;2;3;19.281;0.2;
515254;2023-01-21 02:02:08.000 +0100;;{19.221,0.2,NULL};2023-01-21 02:02:08.000 +0100;"";;"";;2;3;19.221;0.2;
515264;2023-01-21 02:17:16.000 +0100;;{19.221,0.2,NULL};2023-01-21 02:17:16.000 +0100;"";;"";;2;3;19.221;0.2;
515273;2023-01-21 02:32:24.000 +0100;;{19.161,0.2,100.0};2023-01-21 02:32:24.000 +0100;"";;"";;2;3;19.161;0.2;100.0
515282;2023-01-21 02:47:45.000 +0100;;{19.221,0.2,NULL};2023-01-21 02:47:45.000 +0100;"";;"";;2;3;19.221;0.2;
515284;2023-01-21 02:48:02.000 +0100;;{19.221,0.2,NULL};2023-01-21 02:48:02.000 +0100;"";;"";;2;3;19.221;0.2;
515292;2023-01-21 03:03:12.000 +0100;;{19.161,0.2,NULL};2023-01-21 03:03:12.000 +0100;"";;"";;2;3;19.161;0.2;
515301;2023-01-21 03:18:19.000 +0100;;{19.161,0.2,NULL};2023-01-21 03:18:19.000 +0100;"";;"";;2;3;19.161;0.2;
515310;2023-01-21 03:33:28.000 +0100;;{19.101,0.2,NULL};2023-01-21 03:33:28.000 +0100;"";;"";;2;3;19.101;0.2;
515319;2023-01-21 03:48:36.000 +0100;;{19.101,0.2,NULL};2023-01-21 03:48:36.000 +0100;"";;"";;2;3;19.101;0.2;
515329;2023-01-21 04:03:44.000 +0100;;{19.041,0.2,NULL};2023-01-21 04:03:44.000 +0100;"";;"";;2;3;19.041;0.2;
515339;2023-01-21 04:18:53.000 +0100;;{19.041,0.2,NULL};2023-01-21 04:18:53.000 +0100;"";;"";;2;3;19.041;0.2;
515349;2023-01-21 04:34:01.000 +0100;;{19.041,0.2,100.0};2023-01-21 04:34:01.000 +0100;"";;"";;2;3;19.041;0.2;100.0
515359;2023-01-21 04:49:09.000 +0100;;{19.041,0.2,NULL};2023-01-21 04:49:09.000 +0100;"";;"";;2;3;19.041;0.2;
515368;2023-01-21 05:04:17.000 +0100;;{19.041,0.2,NULL};2023-01-21 05:04:17.000 +0100;"";;"";;2;3;19.041;0.2;
515377;2023-01-21 05:19:25.000 +0100;;{18.982,0.2,NULL};2023-01-21 05:19:25.000 +0100;"";;"";;2;3;18.982;0.2;
515386;2023-01-21 05:34:34.000 +0100;;{18.982,0.2,NULL};2023-01-21 05:34:34.000 +0100;"";;"";;2;3;18.982;0.2;
515395;2023-01-21 05:49:42.000 +0100;;{18.922,0.2,NULL};2023-01-21 05:49:42.000 +0100;"";;"";;2;3;18.922;0.2;
515404;2023-01-21 06:04:50.000 +0100;;{18.922,0.2,NULL};2023-01-21 06:04:50.000 +0100;"";;"";;2;3;18.922;0.2;
515413;2023-01-21 06:19:59.000 +0100;;{18.922,0.2,NULL};2023-01-21 06:19:59.000 +0100;"";;"";;2;3;18.922;0.2;
515422;2023-01-21 06:35:24.000 +0100;;{18.922,0.2,NULL};2023-01-21 06:35:24.000 +0100;"";;"";;2;3;18.922;0.2;
515431;2023-01-21 06:50:32.000 +0100;;{18.922,0.2,100.0};2023-01-21 06:50:32.000 +0100;"";;"";;2;3;18.922;0.2;100.0
515440;2023-01-21 07:05:41.000 +0100;;{18.922,0.2,NULL};2023-01-21 07:05:41.000 +0100;"";;"";;2;3;18.922;0.2;
515449;2023-01-21 07:21:04.000 +0100;;{18.862,0.2,NULL};2023-01-21 07:21:04.000 +0100;"";;"";;2;3;18.862;0.2;
515459;2023-01-21 07:36:12.000 +0100;;{18.862,0.2,NULL};2023-01-21 07:36:12.000 +0100;"";;"";;2;3;18.862;0.2;
515468;2023-01-21 07:51:21.000 +0100;;{18.862,0.2,NULL};2023-01-21 07:51:21.000 +0100;"";;"";;2;3;18.862;0.2;
515477;2023-01-21 08:06:43.000 +0100;;{18.862,0.2,NULL};2023-01-21 08:06:43.000 +0100;"";;"";;2;3;18.862;0.2;
515486;2023-01-21 08:21:53.000 +0100;;{18.802,0.2,NULL};2023-01-21 08:21:53.000 +0100;"";;"";;2;3;18.802;0.2;
515496;2023-01-21 08:37:01.000 +0100;;{18.802,0.2,NULL};2023-01-21 08:37:01.000 +0100;"";;"";;2;3;18.802;0.2;
515505;2023-01-21 08:52:08.000 +0100;;{18.802,0.2,100.0};2023-01-21 08:52:08.000 +0100;"";;"";;2;3;18.802;0.2;100.0
515514;2023-01-21 09:07:16.000 +0100;;{18.802,0.2,NULL};2023-01-21 09:07:16.000 +0100;"";;"";;2;3;18.802;0.2;
515523;2023-01-21 09:22:25.000 +0100;;{18.802,0.2,NULL};2023-01-21 09:22:25.000 +0100;"";;"";;2;3;18.802;0.2;
515524;2023-01-21 09:22:43.000 +0100;;{18.802,0.2,NULL};2023-01-21 09:22:43.000 +0100;"";;"";;2;3;18.802;0.2;
515533;2023-01-21 09:38:12.000 +0100;;{18.862,0.2,NULL};2023-01-21 09:38:12.000 +0100;"";;"";;2;3;18.862;0.2;
515543;2023-01-21 09:53:19.000 +0100;;{18.862,0.2,NULL};2023-01-21 09:53:19.000 +0100;"";;"";;2;3;18.862;0.2;
515553;2023-01-21 10:08:27.000 +0100;;{18.922,0.2,NULL};2023-01-21 10:08:27.000 +0100;"";;"";;2;3;18.922;0.2;
515562;2023-01-21 10:23:52.000 +0100;;{18.922,0.2,NULL};2023-01-21 10:23:52.000 +0100;"";;"";;2;3;18.922;0.2;
515572;2023-01-21 10:39:01.000 +0100;;{18.922,0.2,100.0};2023-01-21 10:39:01.000 +0100;"";;"";;2;3;18.922;0.2;100.0
515573;2023-01-21 10:39:20.000 +0100;;{18.922,0.2,100.0};2023-01-21 10:39:20.000 +0100;"";;"";;2;3;18.922;0.2;100.0
515583;2023-01-21 10:54:28.000 +0100;;{18.922,0.2,NULL};2023-01-21 10:54:28.000 +0100;"";;"";;2;3;18.922;0.2;
515592;2023-01-21 11:09:37.000 +0100;;{18.922,0.2,NULL};2023-01-21 11:09:37.000 +0100;"";;"";;2;3;18.922;0.2;
515593;2023-01-21 11:09:48.000 +0100;;{18.922,0.2,NULL};2023-01-21 11:09:48.000 +0100;"";;"";;2;3;18.922;0.2;
515602;2023-01-21 11:24:55.000 +0100;;{18.982,0.2,NULL};2023-01-21 11:24:55.000 +0100;"";;"";;2;3;18.982;0.2;
515612;2023-01-21 11:40:03.000 +0100;;{19.101,0.25,NULL};2023-01-21 11:40:03.000 +0100;"";;"";;2;3;19.101;0.25;
515623;2023-01-21 11:55:12.000 +0100;;{19.101,0.2,NULL};2023-01-21 11:55:12.000 +0100;"";;"";;2;3;19.101;0.2;
515633;2023-01-21 12:10:21.000 +0100;;{19.281,0.2,NULL};2023-01-21 12:10:21.000 +0100;"";;"";;2;3;19.281;0.2;
515634;2023-01-21 12:10:31.000 +0100;;{19.281,0.2,NULL};2023-01-21 12:10:31.000 +0100;"";;"";;2;3;19.281;0.2;
515643;2023-01-21 12:25:40.000 +0100;;{19.58,0.15,100.0};2023-01-21 12:25:40.000 +0100;"";;"";;2;3;19.58;0.15;100.0
515652;2023-01-21 12:40:48.000 +0100;;{19.88,0.2,NULL};2023-01-21 12:40:48.000 +0100;"";;"";;2;3;19.88;0.2;
515653;2023-01-21 12:41:08.000 +0100;;{19.88,0.2,NULL};2023-01-21 12:41:08.000 +0100;"";;"";;2;3;19.88;0.2;
515663;2023-01-21 12:56:16.000 +0100;;{20.239,0.25,NULL};2023-01-21 12:56:16.000 +0100;"";;"";;2;3;20.239;0.25;
515672;2023-01-21 13:11:24.000 +0100;;{20.658,0.2,NULL};2023-01-21 13:11:24.000 +0100;"";;"";;2;3;20.658;0.2;
515682;2023-01-21 13:26:32.000 +0100;;{21.137,0.2,NULL};2023-01-21 13:26:32.000 +0100;"";;"";;2;3;21.137;0.2;
515691;2023-01-21 13:41:41.000 +0100;;{21.556,0.2,NULL};2023-01-21 13:41:41.000 +0100;"";;"";;2;3;21.556;0.2;
515700;2023-01-21 13:56:49.000 +0100;;{22.035,0.2,NULL};2023-01-21 13:56:49.000 +0100;"";;"";;2;3;22.035;0.2;
515709;2023-01-21 14:11:57.000 +0100;;{22.574,0.2,NULL};2023-01-21 14:11:57.000 +0100;"";;"";;2;3;22.574;0.2;
515719;2023-01-21 14:27:05.000 +0100;;{22.994,0.2,NULL};2023-01-21 14:27:05.000 +0100;"";;"";;2;3;22.994;0.2;
515728;2023-01-21 14:42:13.000 +0100;;{23.413,0.2,100.0};2023-01-21 14:42:13.000 +0100;"";;"";;2;3;23.413;0.2;100.0
515738;2023-01-21 14:57:22.000 +0100;;{23.832,0.2,NULL};2023-01-21 14:57:22.000 +0100;"";;"";;2;3;23.832;0.2;
515750;2023-01-21 15:12:46.000 +0100;;{24.251,0.2,NULL};2023-01-21 15:12:46.000 +0100;"";;"";;2;3;24.251;0.2;
515760;2023-01-21 15:27:54.000 +0100;;{24.91,0.2,NULL};2023-01-21 15:27:54.000 +0100;"";;"";;2;3;24.91;0.2;
515769;2023-01-21 15:43:02.000 +0100;;{25.988,0.2,NULL};2023-01-21 15:43:02.000 +0100;"";;"";;2;3;25.988;0.2;
515778;2023-01-21 15:58:28.000 +0100;;{29.341,0.2,NULL};2023-01-21 15:58:28.000 +0100;"";;"";;2;3;29.341;0.2;
515787;2023-01-21 16:13:36.000 +0100;;{30.479,0.2,NULL};2023-01-21 16:13:36.000 +0100;"";;"";;2;3;30.479;0.2;
515798;2023-01-21 16:28:44.000 +0100;;{27.425,0.2,NULL};2023-01-21 16:28:44.000 +0100;"";;"";;2;3;27.425;0.2;
515809;2023-01-21 16:44:11.000 +0100;;{26.047,0.2,100.0};2023-01-21 16:44:11.000 +0100;"";;"";;2;3;26.047;0.2;100.0
515819;2023-01-21 16:59:19.000 +0100;;{25.029,0.2,NULL};2023-01-21 16:59:19.000 +0100;"";;"";;2;3;25.029;0.2;
515829;2023-01-21 17:14:27.000 +0100;;{24.311,0.2,NULL};2023-01-21 17:14:27.000 +0100;"";;"";;2;3;24.311;0.2;
515838;2023-01-21 17:29:36.000 +0100;;{23.712,0.2,NULL};2023-01-21 17:29:36.000 +0100;"";;"";;2;3;23.712;0.2;
515847;2023-01-21 17:44:44.000 +0100;;{23.233,0.2,NULL};2023-01-21 17:44:44.000 +0100;"";;"";;2;3;23.233;0.2;
515856;2023-01-21 17:59:52.000 +0100;;{22.994,0.2,NULL};2023-01-21 17:59:52.000 +0100;"";;"";;2;3;22.994;0.2;
515867;2023-01-21 18:15:01.000 +0100;;{22.634,0.2,NULL};2023-01-21 18:15:01.000 +0100;"";;"";;2;3;22.634;0.2;
515877;2023-01-21 18:30:23.000 +0100;;{22.395,0.2,NULL};2023-01-21 18:30:23.000 +0100;"";;"";;2;3;22.395;0.2;
515888;2023-01-21 18:45:31.000 +0100;;{22.155,0.2,100.0};2023-01-21 18:45:31.000 +0100;"";;"";;2;3;22.155;0.2;100.0
515890;2023-01-21 18:45:49.000 +0100;;{22.155,0.2,100.0};2023-01-21 18:45:49.000 +0100;"";;"";;2;3;22.155;0.2;100.0
515899;2023-01-21 19:01:09.000 +0100;;{21.976,0.2,NULL};2023-01-21 19:01:09.000 +0100;"";;"";;2;3;21.976;0.2;
515908;2023-01-21 19:16:17.000 +0100;;{21.736,0.2,NULL};2023-01-21 19:16:17.000 +0100;"";;"";;2;3;21.736;0.2;
515917;2023-01-21 19:31:26.000 +0100;;{21.556,0.2,NULL};2023-01-21 19:31:26.000 +0100;"";;"";;2;3;21.556;0.2;
515926;2023-01-21 19:46:34.000 +0100;;{21.377,0.2,NULL};2023-01-21 19:46:34.000 +0100;"";;"";;2;3;21.377;0.2;
515936;2023-01-21 20:01:42.000 +0100;;{21.137,0.2,NULL};2023-01-21 20:01:42.000 +0100;"";;"";;2;3;21.137;0.2;
515945;2023-01-21 20:16:50.000 +0100;;{21.137,0.2,NULL};2023-01-21 20:16:50.000 +0100;"";;"";;2;3;21.137;0.2;
515955;2023-01-21 20:31:59.000 +0100;;{21.017,0.2,NULL};2023-01-21 20:31:59.000 +0100;"";;"";;2;3;21.017;0.2;
515966;2023-01-21 20:47:07.000 +0100;;{20.838,0.2,100.0};2023-01-21 20:47:07.000 +0100;"";;"";;2;3;20.838;0.2;100.0
515976;2023-01-21 21:02:28.000 +0100;;{20.778,0.2,NULL};2023-01-21 21:02:28.000 +0100;"";;"";;2;3;20.778;0.2;
515985;2023-01-21 21:17:36.000 +0100;;{20.658,0.2,NULL};2023-01-21 21:17:36.000 +0100;"";;"";;2;3;20.658;0.2;
515994;2023-01-21 21:32:44.000 +0100;;{20.598,0.2,NULL};2023-01-21 21:32:44.000 +0100;"";;"";;2;3;20.598;0.2;
516003;2023-01-21 21:47:52.000 +0100;;{20.479,0.2,NULL};2023-01-21 21:47:52.000 +0100;"";;"";;2;3;20.479;0.2;
516013;2023-01-21 22:03:00.000 +0100;;{20.359,0.2,NULL};2023-01-21 22:03:00.000 +0100;"";;"";;2;3;20.359;0.2;
516022;2023-01-21 22:18:09.000 +0100;;{20.359,0.2,NULL};2023-01-21 22:18:09.000 +0100;"";;"";;2;3;20.359;0.2;
516031;2023-01-21 22:33:33.000 +0100;;{20.299,0.2,NULL};2023-01-21 22:33:33.000 +0100;"";;"";;2;3;20.299;0.2;
516040;2023-01-21 22:48:41.000 +0100;;{20.239,0.2,100.0};2023-01-21 22:48:41.000 +0100;"";;"";;2;3;20.239;0.2;100.0
516050;2023-01-21 23:03:50.000 +0100;;{20.119,0.2,NULL};2023-01-21 23:03:50.000 +0100;"";;"";;2;3;20.119;0.2;
516060;2023-01-21 23:18:58.000 +0100;;{20.059,0.2,NULL};2023-01-21 23:18:58.000 +0100;"";;"";;2;3;20.059;0.2;
516069;2023-01-21 23:34:06.000 +0100;;{20.119,0.2,NULL};2023-01-21 23:34:06.000 +0100;"";;"";;2;3;20.119;0.2;
516078;2023-01-21 23:49:14.000 +0100;;{19.94,0.2,NULL};2023-01-21 23:49:14.000 +0100;"";;"";;2;3;19.94;0.2;
516087;2023-01-22 00:04:22.000 +0100;;{19.94,0.2,NULL};2023-01-22 00:04:22.000 +0100;"";;"";;2;3;19.94;0.2;
516096;2023-01-22 00:19:31.000 +0100;;{19.88,0.2,NULL};2023-01-22 00:19:31.000 +0100;"";;"";;2;3;19.88;0.2;
516105;2023-01-22 00:34:39.000 +0100;;{19.82,0.2,NULL};2023-01-22 00:34:39.000 +0100;"";;"";;2;3;19.82;0.2;
516114;2023-01-22 00:49:48.000 +0100;;{19.82,0.2,NULL};2023-01-22 00:49:48.000 +0100;"";;"";;2;3;19.82;0.2;
516125;2023-01-22 01:04:55.000 +0100;;{19.76,0.2,NULL};2023-01-22 01:04:55.000 +0100;"";;"";;2;3;19.76;0.2;
516134;2023-01-22 01:20:04.000 +0100;;{19.76,0.15,100.0};2023-01-22 01:20:04.000 +0100;"";;"";;2;3;19.76;0.15;100.0
516143;2023-01-22 01:35:12.000 +0100;;{19.7,0.2,NULL};2023-01-22 01:35:12.000 +0100;"";;"";;2;3;19.7;0.2;
516152;2023-01-22 01:50:20.000 +0100;;{19.64,0.2,NULL};2023-01-22 01:50:20.000 +0100;"";;"";;2;3;19.64;0.2;
516161;2023-01-22 02:05:28.000 +0100;;{19.58,0.2,NULL};2023-01-22 02:05:28.000 +0100;"";;"";;2;3;19.58;0.2;
516170;2023-01-22 02:20:36.000 +0100;;{19.58,0.2,NULL};2023-01-22 02:20:36.000 +0100;"";;"";;2;3;19.58;0.2;
516180;2023-01-22 02:35:45.000 +0100;;{19.58,0.2,NULL};2023-01-22 02:35:45.000 +0100;"";;"";;2;3;19.58;0.2;
516189;2023-01-22 02:50:54.000 +0100;;{19.52,0.2,NULL};2023-01-22 02:50:54.000 +0100;"";;"";;2;3;19.52;0.2;
516200;2023-01-22 03:06:02.000 +0100;;{19.52,0.2,NULL};2023-01-22 03:06:02.000 +0100;"";;"";;2;3;19.52;0.2;
516209;2023-01-22 03:21:22.000 +0100;;{19.461,0.2,NULL};2023-01-22 03:21:22.000 +0100;"";;"";;2;3;19.461;0.2;
516218;2023-01-22 03:36:30.000 +0100;;{19.461,0.2,100.0};2023-01-22 03:36:30.000 +0100;"";;"";;2;3;19.461;0.2;100.0
516227;2023-01-22 03:51:39.000 +0100;;{19.461,0.2,NULL};2023-01-22 03:51:39.000 +0100;"";;"";;2;3;19.461;0.2;
516237;2023-01-22 04:06:47.000 +0100;;{19.401,0.2,NULL};2023-01-22 04:06:47.000 +0100;"";;"";;2;3;19.401;0.2;
516246;2023-01-22 04:21:55.000 +0100;;{19.341,0.2,NULL};2023-01-22 04:21:55.000 +0100;"";;"";;2;3;19.341;0.2;
516256;2023-01-22 04:37:03.000 +0100;;{19.281,0.2,NULL};2023-01-22 04:37:03.000 +0100;"";;"";;2;3;19.281;0.2;
516265;2023-01-22 04:52:12.000 +0100;;{19.281,0.2,NULL};2023-01-22 04:52:12.000 +0100;"";;"";;2;3;19.281;0.2;
516274;2023-01-22 05:07:21.000 +0100;;{19.281,0.2,NULL};2023-01-22 05:07:21.000 +0100;"";;"";;2;3;19.281;0.2;
516283;2023-01-22 05:22:30.000 +0100;;{19.221,0.2,NULL};2023-01-22 05:22:30.000 +0100;"";;"";;2;3;19.221;0.2;
